index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
103002,City Hotel,0,24,2016,December,50,7,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,96.9,0,2,Check-Out,11-12-16
103003,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103004,City Hotel,0,76,2016,December,50,7,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,2,Check-Out,11-12-16
103005,City Hotel,0,24,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,157.0,,0,Transient,94.93,0,0,Check-Out,11-12-16
103006,City Hotel,0,24,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,86.0,,0,Transient,86.93,0,0,Check-Out,11-12-16
103007,City Hotel,0,24,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,157.0,,0,Transient,94.93,0,0,Check-Out,11-12-16
103008,City Hotel,0,122,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103009,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103010,City Hotel,0,122,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103011,City Hotel,0,109,2016,December,50,8,0,3,4,0.0,0,BB,ARG,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,182.18,0,1,Check-Out,11-12-16
103012,City Hotel,0,1,2016,December,50,10,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,202.0,0,0,Check-Out,11-12-16
103013,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103014,City Hotel,0,59,2016,December,50,7,0,4,1,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.07,0,1,Check-Out,11-12-16
103015,City Hotel,0,25,2016,December,50,7,0,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,88.4,0,1,Check-Out,11-12-16
103016,City Hotel,0,85,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,11-12-16
103017,City Hotel,0,85,2016,December,50,8,0,3,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,105.0,0,0,Check-Out,11-12-16
103018,City Hotel,0,55,2016,December,50,8,0,3,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,101.38,0,1,Check-Out,11-12-16
103019,City Hotel,0,2,2016,December,50,9,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,1,Check-Out,11-12-16
103020,City Hotel,0,5,2016,December,50,10,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,88.8,0,0,Check-Out,11-12-16
103021,City Hotel,0,101,2016,December,50,8,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,165.6,0,1,Check-Out,11-12-16
103022,City Hotel,0,70,2016,December,50,8,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.87,0,2,Check-Out,11-12-16
103023,City Hotel,0,70,2016,December,50,8,0,3,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.87,0,2,Check-Out,11-12-16
103024,City Hotel,0,253,2016,December,50,8,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,2,Check-Out,11-12-16
103025,City Hotel,0,70,2016,December,50,8,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,156.6,0,2,Check-Out,11-12-16
103026,City Hotel,0,4,2016,December,50,8,0,3,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,,0,Transient,178.0,0,2,Check-Out,11-12-16
103027,City Hotel,0,82,2016,December,50,9,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,79.2,0,1,Check-Out,11-12-16
103028,City Hotel,0,1,2016,December,50,6,0,5,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,,0,Transient,104.05,0,1,Check-Out,11-12-16
103029,City Hotel,0,16,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,40.0,0,Transient,75.0,0,0,Check-Out,11-12-16
103030,City Hotel,0,91,2016,December,50,8,0,3,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Transient,92.65,0,0,Check-Out,11-12-16
103031,City Hotel,0,30,2016,December,50,8,0,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,2,Check-Out,11-12-16
103032,City Hotel,0,22,2016,December,50,7,0,4,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,146.5,0,0,Check-Out,11-12-16
103033,City Hotel,0,122,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103034,City Hotel,0,46,2016,December,50,8,0,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,138.6,0,2,Check-Out,11-12-16
103035,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103036,City Hotel,0,46,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,102.6,0,2,Check-Out,11-12-16
103037,City Hotel,0,71,2016,December,50,7,0,4,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,128.0,0,0,Check-Out,11-12-16
103038,City Hotel,0,0,2016,December,50,7,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,108.88,0,2,Check-Out,11-12-16
103039,City Hotel,0,25,2016,December,50,9,0,2,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,D,G,0,No Deposit,,,0,Transient,104.0,0,2,Check-Out,11-12-16
103040,City Hotel,0,50,2016,December,50,9,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,87.0,0,2,Check-Out,11-12-16
103041,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103042,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103043,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,,0,Transient-Party,68.0,0,1,Check-Out,11-12-16
103044,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103045,City Hotel,0,57,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.6,0,1,Check-Out,11-12-16
103046,City Hotel,0,6,2016,December,50,10,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.0,0,2,Check-Out,11-12-16
103047,City Hotel,0,17,2016,December,50,8,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,92.67,0,0,Check-Out,11-12-16
103048,City Hotel,0,23,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.67,0,1,Check-Out,11-12-16
103049,City Hotel,0,35,2016,December,50,7,0,4,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,68.0,0,0,Check-Out,11-12-16
103050,City Hotel,0,77,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,11-12-16
103051,City Hotel,0,5,2016,December,50,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,101.0,0,2,Check-Out,11-12-16
103052,City Hotel,0,5,2016,December,50,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,101.0,0,1,Check-Out,11-12-16
103053,City Hotel,0,286,2016,December,50,9,0,2,2,0.0,0,BB,BLR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,2,Check-Out,11-12-16
103054,City Hotel,0,51,2016,December,50,8,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.47,0,1,Check-Out,11-12-16
103055,City Hotel,0,80,2016,December,50,9,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,11-12-16
103056,City Hotel,0,58,2016,December,50,9,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.6,1,1,Check-Out,11-12-16
103057,City Hotel,0,58,2016,December,50,9,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,1,Check-Out,11-12-16
103058,City Hotel,0,58,2016,December,50,9,0,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.4,0,1,Check-Out,11-12-16
103059,City Hotel,0,0,2016,December,50,10,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,103.5,0,0,Check-Out,11-12-16
103060,City Hotel,0,61,2016,December,50,7,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,96.9,0,1,Check-Out,11-12-16
103061,City Hotel,0,22,2016,December,50,8,0,3,1,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,141.0,,0,Transient,0.0,0,1,Check-Out,11-12-16
103062,City Hotel,0,157,2016,December,50,8,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,,0,Transient-Party,92.65,0,0,Check-Out,11-12-16
103063,City Hotel,0,157,2016,December,50,8,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,83.0,,0,Transient-Party,92.65,0,0,Check-Out,11-12-16
103064,City Hotel,0,4,2016,December,50,7,0,4,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.26,0,2,Check-Out,11-12-16
103065,City Hotel,0,22,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,141.0,,0,Transient,0.0,0,2,Check-Out,11-12-16
103066,City Hotel,0,11,2017,April,16,21,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,D,2,No Deposit,141.0,,0,Transient,75.0,0,1,Check-Out,23-04-17
103067,City Hotel,0,0,2016,December,50,10,0,1,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,133.0,0,0,Check-Out,11-12-16
103068,City Hotel,0,0,2016,December,50,10,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,133.0,0,0,Check-Out,11-12-16
103069,City Hotel,0,7,2016,December,50,9,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,124.0,0,1,Check-Out,11-12-16
103070,City Hotel,0,16,2016,December,50,8,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.67,0,0,Check-Out,11-12-16
103071,City Hotel,0,174,2016,December,50,7,0,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,89.0,,0,Transient,87.72,0,0,Check-Out,11-12-16
103072,City Hotel,0,80,2016,December,50,9,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,11-12-16
103073,City Hotel,0,0,2016,December,50,10,0,1,2,1.0,0,BB,PRT,Complementary,Direct,0,0,0,F,A,0,No Deposit,,45.0,0,Transient,0.0,0,1,Check-Out,11-12-16
103074,City Hotel,0,5,2016,December,50,8,0,3,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,121.0,0,1,Check-Out,11-12-16
103075,City Hotel,0,70,2016,December,50,9,0,2,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Transient,80.33,0,0,Check-Out,11-12-16
103076,City Hotel,0,0,2016,December,50,8,0,3,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,128.0,0,0,Check-Out,11-12-16
103077,City Hotel,0,34,2016,December,49,3,2,6,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,120.7,0,2,Check-Out,11-12-16
103078,City Hotel,0,2,2016,December,50,10,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,,45.0,0,Transient,0.0,0,2,Check-Out,11-12-16
103079,City Hotel,0,17,2016,December,50,9,1,2,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,92.67,0,0,Check-Out,12-12-16
103080,City Hotel,0,74,2016,December,50,9,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,12-12-16
103081,City Hotel,0,270,2016,December,50,7,1,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,68.0,0,0,Check-Out,12-12-16
103082,City Hotel,0,55,2016,December,50,9,1,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1,Check-Out,12-12-16
103083,City Hotel,0,49,2016,December,50,8,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,83.8,1,2,Check-Out,12-12-16
103084,City Hotel,0,137,2016,December,50,9,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,1,Check-Out,12-12-16
103085,City Hotel,0,9,2016,December,50,8,1,3,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,131.5,0,0,Check-Out,12-12-16
103086,City Hotel,0,52,2016,December,50,9,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,72.0,0,0,Check-Out,12-12-16
103087,City Hotel,0,50,2016,December,50,8,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,28.0,,0,Transient,68.0,0,0,Check-Out,12-12-16
103088,City Hotel,0,15,2016,December,50,10,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.5,0,0,Check-Out,12-12-16
103089,City Hotel,0,1,2016,December,50,7,1,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.47,0,0,Check-Out,12-12-16
103090,City Hotel,0,101,2016,December,50,8,1,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,119.0,0,2,Check-Out,12-12-16
103091,City Hotel,0,36,2016,December,50,9,1,2,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,1,Check-Out,12-12-16
103092,City Hotel,0,89,2016,December,50,10,1,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,2,Check-Out,12-12-16
103093,City Hotel,0,89,2016,December,50,10,1,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,2,Check-Out,12-12-16
103094,City Hotel,0,89,2016,December,50,10,1,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,2,Check-Out,12-12-16
103095,City Hotel,0,89,2016,December,50,10,1,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,104.0,0,2,Check-Out,12-12-16
103096,City Hotel,0,89,2016,December,50,10,1,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.0,0,2,Check-Out,12-12-16
103097,City Hotel,0,17,2016,December,50,8,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,100.38,0,0,Check-Out,12-12-16
103098,City Hotel,0,278,2016,December,50,9,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,3,Check-Out,12-12-16
103099,City Hotel,0,18,2016,December,51,11,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,80.0,0,0,Check-Out,12-12-16
103100,City Hotel,0,278,2016,December,50,9,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,2,Check-Out,12-12-16
103101,City Hotel,0,18,2016,December,51,11,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,80.0,0,0,Check-Out,12-12-16
103102,City Hotel,0,18,2016,December,51,11,1,0,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,80.0,0,0,Check-Out,12-12-16
103103,City Hotel,0,18,2016,December,51,11,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,80.0,0,0,Check-Out,12-12-16
103104,City Hotel,0,18,2016,December,51,11,1,0,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,80.0,0,0,Check-Out,12-12-16
103105,City Hotel,0,18,2016,December,51,11,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,80.0,0,0,Check-Out,12-12-16
103106,City Hotel,0,18,2016,December,51,11,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,80.0,0,0,Check-Out,12-12-16
103107,City Hotel,0,25,2016,December,50,7,1,4,2,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,96.9,0,2,Check-Out,12-12-16
103108,City Hotel,0,18,2016,December,51,11,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,89.0,0,0,Check-Out,12-12-16
103109,City Hotel,0,78,2016,December,50,8,1,3,2,0.0,0,BB,DZA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,1,Check-Out,12-12-16
103110,City Hotel,0,18,2016,December,50,8,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.38,0,0,Check-Out,12-12-16
103111,City Hotel,0,0,2016,December,51,12,1,0,2,0.0,0,BB,ESP,Direct,Direct,1,0,0,A,A,0,No Deposit,,,0,Transient,88.0,0,0,Check-Out,13-12-16
103112,City Hotel,0,123,2016,December,50,9,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,90.0,0,2,Check-Out,12-12-16
103113,City Hotel,0,68,2016,December,50,8,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,1,Check-Out,12-12-16
103114,City Hotel,0,5,2016,December,50,10,1,1,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.5,0,1,Check-Out,12-12-16
103115,City Hotel,0,71,2016,December,50,7,1,4,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,1,Check-Out,12-12-16
103116,City Hotel,0,56,2016,December,50,9,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,1,Check-Out,12-12-16
103117,City Hotel,0,4,2016,December,50,9,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,118.67,0,1,Check-Out,12-12-16
103118,City Hotel,0,53,2016,December,50,9,1,2,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,60.98,0,1,Check-Out,12-12-16
103119,City Hotel,0,55,2016,December,50,10,1,1,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,2,Check-Out,12-12-16
103120,City Hotel,0,20,2016,December,50,9,1,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,92.67,0,1,Check-Out,12-12-16
103121,City Hotel,0,56,2016,December,50,9,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,1,Check-Out,12-12-16
103122,City Hotel,0,104,2016,December,50,8,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,1,Check-Out,12-12-16
103123,City Hotel,0,0,2016,December,51,11,1,0,3,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,,,0,Transient,138.0,0,0,Check-Out,12-12-16
103124,City Hotel,0,93,2016,December,50,10,1,1,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Transient,92.65,0,0,Check-Out,12-12-16
103125,City Hotel,0,93,2016,December,50,10,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,22.0,,0,Transient,68.0,0,1,Check-Out,12-12-16
103126,City Hotel,0,17,2016,December,50,10,1,1,2,0.0,1,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,378.0,,0,Transient-Party,80.0,0,0,Check-Out,12-12-16
103127,City Hotel,0,89,2016,December,50,10,1,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.0,0,2,Check-Out,12-12-16
103128,City Hotel,0,16,2016,December,50,9,1,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,81.09,0,1,Check-Out,12-12-16
103129,City Hotel,0,17,2016,December,50,8,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.38,0,0,Check-Out,12-12-16
103130,City Hotel,0,68,2016,December,50,10,2,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,0,Check-Out,13-12-16
103131,City Hotel,0,38,2016,December,50,10,2,1,2,2.0,0,BB,PHL,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,143.0,0,0,Check-Out,13-12-16
103132,City Hotel,0,153,2016,December,50,10,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,1,Check-Out,13-12-16
103133,City Hotel,0,8,2016,December,51,12,1,0,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,96.0,0,2,Check-Out,13-12-16
103134,City Hotel,0,8,2016,December,51,12,1,0,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,96.0,0,2,Check-Out,13-12-16
103135,City Hotel,0,52,2016,December,50,9,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,96.9,0,1,Check-Out,13-12-16
103136,City Hotel,0,0,2016,December,50,6,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.1,0,1,Check-Out,13-12-16
